"seq_id","tpt","prev_x","prev_y","true_x","true_y","pred_x","pred_y","sd_x","sd_y","mode","error","acc","rel_error","score","weight","particle"
"sine",2,437.52,525.213251111577,474.24,532.685011964256,521.013244628906,534.104553222656,83.9372406005859,107.494140625,"test",129.165437050746,0.155824659727782,3.44694265791346,1,1,0
"sine",3,474.24,532.685011964256,510.96,448.062587513014,512.660522460938,405.778106689453,9.52477741241455,37.442455291748,"test",48.9239805968722,0.67,0.530364605048277,1,1,0
"sine",4,510.96,448.062587513014,547.68,349.147444542018,550.671936035156,365.304046630859,5.80265998840332,52.2801704406738,"test",44.3849884735509,0.7324,0.420667066472206,1,1,0
"sine",5,547.68,349.147444542018,584.4,326.881709328248,590.145141601562,357.141235351562,4.63690137863159,34.1314659118652,"test",38.4930583129333,0.7972,0.896370732643525,1,1,0
"sine",6,584.4,326.881709328248,621.12,401.736396143546,623.543823242188,448.362854003906,5.08550834655762,19.0802421569824,"test",47.1190611651909,0.7566,0.565138359817309,1,1,0
"sine",7,621.12,401.736396143546,657.84,504.890451140001,663.35205078125,538.665283203125,4.75718975067139,22.269681930542,"test",36.1331835883497,0.8802,0.329998997143873,1,1,0
"sine",8,657.84,504.890451140001,694.56,541.504511873171,700.377685546875,549.617919921875,4.02493381500244,33.3606185913086,"test",29.199617701658,0.917,0.563100582024107,1,1,0
"sine",9,694.56,541.504511873171,731.28,477.915779759371,732.23681640625,433.442108154297,4.11960744857788,19.0989952087402,"test",44.9732526504386,0.7834,0.612468811363839,1,1,0
"sine",10,731.28,477.915779759371,768,372.587441849566,767.181396484375,352.431060791016,3.74368047714233,18.7084827423096,"test",23.3732543591844,0.9852,0.209539935651362,1,1,0
"sine",11,768,372.587441849566,804.72,322.357886271514,804.879272460938,336.143096923828,4.4823260307312,33.0446739196777,"test",29.0055783384722,0.9076,0.466175426451788,1,1,0
"sine",12,804.72,322.357886271514,841.44,373.407934778211,842.496826171875,403.866668701172,5.40757322311401,19.6170768737793,"test",32.0625289892384,0.9351,0.509863426482165,1,1,0
"sine",13,841.44,373.407934778211,878.16,478.802408201962,878.540283203125,511.799774169922,4.0770001411438,16.2122707366943,"test",33.6771582623211,0.9491,0.301744926587068,1,1,0
"sine",14,878.16,478.802408201962,914.88,541.642113728486,911.307373046875,545.437194824219,3.79363703727722,34.1816101074219,"test",28.591378438496,0.9193,0.392837050879798,1,1,0
"alternating_diff_1",1,400.799999999999,395.28,400.799999999999,468.72,518.783203125,387.066650390625,186.287994384766,96.1712951660156,"test",223.665399138285,0.0531701444622793,3.04555282051041,1,1,0
"alternating_diff_1",2,400.799999999999,468.72,474.239999999999,468.72,449.06494140625,506.293151855469,85.4190979003906,66.981201171875,"test",103.408192409627,0.2298,1.40806362213545,1,1,0
"alternating_diff_1",3,474.239999999999,468.72,474.239999999999,395.28,541.631164550781,484.415893554688,69.0406265258789,44.7582473754883,"test",128.720152920482,0.077,1.75272539379741,1,1,0
"alternating_diff_1",4,474.239999999999,395.28,547.68,395.28,449.957611083984,416.103607177734,96.7962646484375,73.0946655273438,"test",139.761582720192,0.1351,1.90307166013333,1,1,0
"alternating_diff_1",5,547.68,395.28,547.68,468.72,541.23388671875,436.71044921875,32.8139114379883,33.5222244262695,"test",50.8597848428037,0.6654,0.69253519666127,1,1,0
"alternating_diff_1",6,547.68,468.72,621.12,468.72,615.911804199219,425.104370117188,38.2775039672851,39.4022331237793,"test",63.645224841717,0.4879,0.866628878563683,1,1,0
"alternating_diff_1",7,621.12,468.72,621.12,395.28,662.6181640625,452.800933837891,31.3738441467285,29.2662944793701,"test",78.0394563870064,0.2665,1.06262876343963,1,1,0
"alternating_diff_1",8,621.12,395.28,694.56,395.28,692.963623046875,449.387664794922,60.9701080322266,45.4869079589844,"test",85.0504653164894,0.2882,1.15809457130296,1,1,0
"alternating_diff_1",9,694.56,395.28,694.56,468.72,683.758422851562,436.486328125,32.9263076782227,32.2122840881348,"test",51.8464048687855,0.6438,0.705969565206773,1,1,0
"alternating_diff_1",10,694.56,468.72,768,468.72,775.467590332031,427.688598632812,39.9944305419922,39.0225830078125,"test",62.4671916697649,0.5063,0.85058812186499,1,1,0
"alternating_diff_1",11,768,468.72,768,395.28,809.688903808594,457.527862548828,34.3685111999512,31.3150329589844,"test",82.6522906784771,0.2337,1.12543968788776,1,1,0
"alternating_diff_1",12,768,395.28,841.44,395.28,839.314697265625,442.271057128906,61.8276557922363,41.139762878418,"test",79.4210043302775,0.3314,1.08144069077175,1,1,0
"alternating_diff_1",13,841.44,395.28,841.44,468.72,832.364501953125,440.675231933594,32.9150085449219,32.5953178405762,"test",49.3075034089802,0.6812,0.671398466897878,1,1,0
"alternating_diff_1",14,841.44,468.72,914.88,468.72,926.3173828125,427.585723876953,40.2231826782227,40.2033538818359,"test",64.1307743891808,0.4839,0.873240392009541,1,1,0
"zigzag_widening",1,958.713513506447,598.228677774213,908.67269686647,621.410310823208,881.716796875,555.855651855469,176.594833374023,100.732208251953,"test",189.606683950339,0.0751051472060885,3.43804669936268,1,1,0
"zigzag_widening",2,908.67269686647,621.410310823208,935.95081085135,562.664778914471,854.557861328125,626.813354492188,28.5071449279785,34.5311813354492,"test",108.782653045619,0.0498,1.67952618145399,1,1,0
"zigzag_widening",3,935.95081085135,562.664778914471,871.852006825034,600.742260137599,912.193908691406,549.750305175781,89.8187561035156,37.2205543518066,"test",104.309896551512,0.2139,1.3990869555047,1,1,0
"zigzag_widening",4,871.852006825034,600.742260137599,913.188108196252,527.100880054729,901.057983398438,543.333740234375,58.5478935241699,29.2516555786133,"test",59.6667375552164,0.5638,0.706537086974474,1,1,0
"zigzag_widening",5,913.188108196252,527.100880054729,835.031316783599,580.07420945199,856.58642578125,559.731689453125,19.5584545135498,11.443470954895,"test",34.5561034491934,0.9479,0.365992705893498,1,1,0
"zigzag_widening",6,835.031316783599,580.07420945199,890.425405541155,491.536981194987,878.167785644531,504.210754394531,12.8644771575928,6.53579521179199,"test",20.9990426784752,1,0.201066609238758,1,1,0
"zigzag_widening",7,890.425405541155,491.536981194987,798.210626742164,559.406158766381,827.086303710938,544.478881835938,17.6428680419922,11.4924373626709,"test",35.543451681023,0.9422,0.310428596639252,1,1,0
"zigzag_widening",8,798.210626742164,559.406158766381,867.662702886058,455.973082335245,850.756896972656,470.346862792969,12.5473508834839,7.0108208656311,"test",24.6940803628625,0.9994,0.198207063328717,1,1,0
"zigzag_widening",9,867.662702886058,455.973082335245,761.389936700729,538.738108080772,791.303283691406,531.186340332031,17.5475177764893,11.9274597167969,"test",34.2395038209078,0.9455,0.254191801162241,1,1,0
"zigzag_widening",10,761.389936700729,538.738108080772,844.90000023096,420.409183475503,823.900634765625,437.596374511719,13.1295948028564,7.7685546875,"test",29.4045282610724,0.9961,0.203028191489228,1,1,0
"zigzag_widening",11,844.90000023096,420.409183475503,724.569246659294,518.070057395163,753.475708007812,516.138305664062,18.0959339141846,12.0964441299438,"test",32.5551197805453,0.9473,0.210067411483205,1,1,0
"zigzag_widening",12,724.569246659294,518.070057395163,822.137297575863,384.84528461576,798.756469726562,404.735900878906,14.322301864624,8.67440032958984,"test",32.8458709255338,0.9871,0.198907535049336,1,1,0
"zigzag_widening",13,822.137297575863,384.84528461576,687.748556617858,497.402006709554,715.188049316406,498.741271972656,18.7652816772461,11.9725399017334,"test",31.7625660305759,0.9488,0.181191949724922,1,1,0
"zigzag_widening",14,687.748556617858,497.402006709554,799.374594920765,349.281385756018,775.832702636719,371.053466796875,15.9055337905884,9.64348125457764,"test",34.8123620337858,0.9711,0.187695429336771,1,1,0
"f_curly_2",1,1131.8856376756,719.382549461213,1025.15426756619,799.199999999999,924.75,618.541381835938,280.563018798828,161.204315185547,"test",342.772306539135,0.02009507346586,2.57190410840691,1,1,0
"f_curly_2",2,1025.15426756619,799.199999999999,869.116741722072,730.627139504856,872.7744140625,766.887512207031,129.595428466797,110.228981018066,"test",136.489058910452,0.134067838573904,0.80080203778726,1,1,0
"f_curly_2",3,869.116741722072,730.627139504856,838.352005203651,568.472712146139,768.934448242188,671.490478515625,95.1430511474609,75.2412567138672,"test",156.786524586884,0.0824866713610301,0.949950505526042,1,1,0
"f_curly_2",4,838.352005203651,568.472712146139,935.896048167981,495.691874341205,949.42138671875,452.440551757812,120.916191101074,78.2603607177734,"test",133.599328763071,0.1498,1.09773883155605,1,1,0
"f_curly_2",5,935.896048167981,495.691874341205,989.084556731726,572.855586187533,1132.2470703125,510.488952636719,47.7734565734863,33.1180877685547,"test",160.993218707543,0.0105,1.71782854837892,1,1,0
"f_curly_2",6,989.084556731726,572.855586187533,885.991702027727,655.207447728739,963.415649414062,623.869201660156,70.9115600585938,54.0996932983398,"test",109.274715808708,0.2019,0.828172350185008,1,1,0
"f_curly_2",7,885.991702027727,655.207447728739,728.696364396435,590.886638855182,788.327514648438,568.504028320312,56.212028503418,35.7008476257324,"test",81.7578803806887,0.346,0.481103621128398,1,1,0
"f_curly_2",8,728.696364396435,590.886638855182,693.499880104242,428.879334418735,807.919555664062,474.665649414062,38.5617599487305,24.1358051300049,"test",126.603123774005,0.0302,0.763651647589365,1,1,0
"f_curly_2",9,693.499880104242,428.879334418735,789.506876500618,351.93922728704,1045.30786132812,339.556488037109,40.669246673584,20.9865341186523,"test",257.435627110286,1e-04,2.09241089862545,1,1,0
"f_curly_2",10,789.506876500618,351.93922728704,846.157802528297,426.332794951194,989.004516601562,373.919494628906,34.9496116638184,26.3510932922363,"test",155.103674472601,0.0025,1.65872239837902,1,1,0
"f_curly_2",11,846.157802528297,426.332794951194,746.785549700905,511.096949003763,812.599853515625,471.549743652344,64.9201965332031,39.5162353515625,"test",96.7679723196256,0.2441,0.740874404519355,1,1,0
"f_curly_2",12,746.785549700905,511.096949003763,588.374172552208,451.067583859323,649.435363769531,441.654602050781,46.0741806030273,27.4082431793213,"test",72.2590421115673,0.4164,0.426548812328309,1,1,0
"f_curly_2",13,588.374172552208,451.067583859323,548.753261949097,289.354363261016,663.971801757812,326.580780029297,34.0904197692871,21.6985416412354,"test",122.976823412063,0.0242,0.738616428513056,1,1,0
"f_curly_2",14,548.753261949097,289.354363261016,643.086056749675,208.308274821374,910.234252929688,192.432571411133,32.1373901367188,17.9059734344482,"test",268.077536298326,0,2.15553634676618,1,1,0
"line",1,1303.89754550129,19.7711188451595,1250.30779095116,60.9940069606436,1029.60620117188,308.10546875,437.102142333984,272.463104248047,"test",529.672122130826,0.0114524386957693,7.83416221785666,1,1,0
"line",2,1250.30779095116,60.9940069606436,1196.71803640103,102.216895076128,1186.60974121094,113.460235595703,93.4026336669922,57.5217704772949,"test",95.7718363288276,0.277310924369748,1.41652178839183,1,1,0
"line",3,1196.71803640103,102.216895076128,1143.1282818509,143.439783191612,1145.193359375,132.495697021484,40.0143966674805,26.2687110900879,"test",43.4889335209253,0.7781,0.643226905191664,1,1,0
"line",4,1143.1282818509,143.439783191612,1089.53852730078,184.662671307096,1078.37536621094,187.596832275391,31.995662689209,21.4668617248535,"test",35.3105334806546,0.8848,0.52226355839468,1,1,0
"line",5,1089.53852730078,184.662671307096,1035.94877275065,225.88555942258,1023.95690917969,231.335220336914,31.5270595550537,20.3512725830078,"test",34.6652696557037,0.8942,0.512719726905788,1,1,0
"line",6,1035.94877275065,225.88555942258,982.359018200517,267.108447538064,974.606811523438,276.814453125,33.1201934814453,19.8894996643066,"test",35.7737419690621,0.8843,0.529114684378571,1,1,0
"line",7,982.359018200517,267.108447538064,928.769263650388,308.331335653548,923.739379882812,319.834259033203,34.547721862793,19.6680774688721,"test",36.6930558840195,0.8701,0.542711877883744,1,1,0
"line",8,928.769263650388,308.331335653548,875.179509100259,349.554223769032,873.292114257812,360.161285400391,33.6066436767578,17.9643249511719,"test",34.3494105434948,0.8967,0.508047984860769,1,1,0
"line",9,875.179509100259,349.554223769032,821.589754550129,390.777111884516,822.381958007812,399.664337158203,31.2079429626465,16.0115451812744,"test",31.8866369317862,0.9259,0.471622114640595,1,1,0
"line",10,821.589754550129,390.777111884516,768,432,770.26513671875,439.517730712891,29.2588539123535,14.976879119873,"test",29.3829625697043,0.947,0.434591298266247,1,1,0
"line",11,768,432,714.410245449871,473.222888115484,717.2060546875,479.723205566406,28.6351623535156,14.8514032363892,"test",28.8167152122133,0.9495,0.426216166805351,1,1,0
"line",12,714.410245449871,473.222888115484,660.820490899741,514.445776230968,663.647766113281,520.114685058594,29.2291831970215,15.257022857666,"test",29.1821977167379,0.9511,0.431621868009175,1,1,0
"line",13,660.820490899741,514.445776230968,607.230736349612,555.668664346452,609.968322753906,560.620849609375,30.7762565612793,15.8844861984253,"test",30.7282644782851,0.9286,0.454489104745878,1,1,0
"line",14,607.230736349612,555.668664346452,553.640981799483,596.891552461936,556.532165527344,601.091674804688,32.8599853515625,16.5148906707764,"test",32.1296126765258,0.9149,0.475215868813719,1,1,0
"stairs_2",1,400.8,154.542065984424,450.625265930511,151.471542903354,605.407348632812,247.837142944336,272.482971191406,155.452987670898,"test",312.994930513977,0.0310127259116672,6.26995712243444,1,1,0
"stairs_2",2,450.625265930511,151.471542903354,500.450531861023,148.401019822284,509.322875976562,155.279266357422,17.7859630584717,18.4463520050049,"test",24.8326338777458,0.9897,0.497450707571847,1,1,0
"stairs_2",3,500.450531861023,148.401019822284,506.591578023163,248.051551683306,557.336120605469,150.1396484375,8.81362915039062,5.99160718917847,"test",110.593120179212,0,1.10770823096275,1,1,0
"stairs_2",4,506.591578023163,248.051551683306,556.416843953674,244.981028602236,548.46044921875,302.982299804688,35.9452323913574,38.6954727172851,"test",72.1140138121099,0.3878,1.4445977568585,1,1,0
"stairs_2",5,556.416843953674,244.981028602236,606.242109884185,241.910505521166,592.743713378906,217.77685546875,12.0022659301758,38.9077606201172,"test",42.4714224251731,0.7803,0.850793324662949,1,1,0
"stairs_2",6,606.242109884185,241.910505521166,612.383156046326,341.561037382188,643.053649902344,229.557312011719,16.2193775177002,54.0211906433105,"test",118.709252486219,0.1244,1.1889999654349,1,1,0
"stairs_2",7,612.383156046326,341.561037382188,662.208421976837,338.490514301118,664.726623535156,356.516571044922,20.1787586212158,24.5829086303711,"test",32.5521317325188,0.9292,0.652088741091017,1,1,0
"stairs_2",8,662.208421976837,338.490514301118,712.033687907348,335.419991220048,692.791625976562,309.603881835938,16.2731037139893,44.8349838256836,"test",51.0537253844743,0.6772,1.02271518767267,1,1,0
"stairs_2",9,712.033687907348,335.419991220048,718.174734069489,435.07052308107,735.563354492188,349.898986816406,27.3059959411621,66.0769500732422,"test",98.9163087731574,0.2699,0.990752491899362,1,1,0
"stairs_2",10,718.174734069489,435.07052308107,768,432,767.933959960938,438.369323730469,19.6728858947754,21.5611000061035,"test",26.3217610677004,0.9818,0.527281106471708,1,1,0
"stairs_2",11,768,432,817.825265930511,428.92947691893,799.511962890625,415.332458496094,21.9120750427246,50.3541641235351,"test",52.1201361149926,0.656,1.04407767282306,1,1,0
"stairs_2",12,817.825265930511,428.92947691893,823.966312092652,528.580008779952,836.564025878906,457.681488037109,36.6062088012695,74.4244155883789,"test",95.1909569295553,0.3068,0.953439113872741,1,1,0
"stairs_2",13,823.966312092652,528.580008779952,873.791578023163,525.509485698882,867.575866699219,524.004516601562,20.9461517333984,22.765588760376,"test",28.0202431702707,0.9756,0.561305331524969,1,1,0
"stairs_2",14,873.791578023163,525.509485698882,923.616843953674,522.438962617812,909.751342773438,512.906982421875,23.3378238677979,48.1497917175293,"test",48.8261718134162,0.701,0.978092530827962,1,1,0
"zigzag_3",1,1135.2,244.364929862811,1078.39730229714,237.768976417102,1025.4951171875,326.437622070312,225.519409179688,127.735244750977,"test",241.614783607103,0.0457922051490791,4.22518864000723,1,1,0
"zigzag_3",2,1078.39730229714,237.768976417102,1021.59460459428,231.173022971393,1011.67474365234,238.827163696289,17.7729167938232,21.8534774780273,"test",26.9560205149042,0.9778,0.471387842908578,1,1,0
"zigzag_3",3,1021.59460459428,231.173022971393,964.791906891421,224.577069525683,960.092529296875,232.799896240234,9.42820167541504,6.81542730331421,"test",13.5607331306134,1,0.237140520618181,1,1,0
"zigzag_3",4,964.791906891421,224.577069525683,907.98920918856,217.981116079974,906.180053710938,228.537979125977,6.8961877822876,4.54585742950439,"test",12.6987688135935,1,0.222067097601622,1,1,0
"zigzag_3",5,907.98920918856,217.981116079974,901.39325574285,274.783813782835,851.940856933594,221.254898071289,6.4379243850708,4.47161340713501,"test",73.0877097015385,0.0069,1.27810623234566,1,1,0
"zigzag_3",6,901.39325574285,274.783813782835,894.797302297141,331.586511485696,920.283081054688,327.842926025391,33.0397415161133,20.5684070587158,"test",40.7014154757787,0.8057,0.711757599154703,1,1,0
"zigzag_3",7,894.797302297141,331.586511485696,888.201348851432,388.389209188558,931.744018554688,388.333099365234,31.2415237426758,18.7704944610596,"test",50.6963486434228,0.6589,0.886541929182428,1,1,0
"zigzag_3",8,888.201348851432,388.389209188558,881.605395405722,445.191906891419,876.55712890625,435.501953125,16.8549995422363,22.0947856903076,"test",26.4298610104269,0.978,0.462186737214795,1,1,0
"zigzag_3",9,881.605395405722,445.191906891419,824.802697702861,438.595953445709,866.635620117188,504.209777832031,60.7736511230469,40.1222534179688,"test",97.641400515814,0.1951,1.70748383064457,1,1,0
"zigzag_3",10,824.802697702861,438.595953445709,768,432,756.964721679688,433.775726318359,12.4344139099121,10.0061254501343,"test",17.1297554180513,1,0.299553060942438,1,1,0
"zigzag_3",11,768,432,711.197302297139,425.404046554291,708.773864746094,430.329742431641,9.95734214782715,11.0114498138428,"test",13.9485048476684,1,0.243921598453555,1,1,0
"zigzag_3",12,711.197302297139,425.404046554291,654.394604594278,418.808093108581,661.435607910156,436.992309570312,21.1759338378906,24.3029727935791,"test",33.4047470416812,0.9264,0.584158616520507,1,1,0
"zigzag_3",13,654.394604594278,418.808093108581,647.798651148568,475.610790811443,601.2587890625,417.287658691406,5.0370979309082,3.324782371521,"test",74.80317006578,0,1.3081049912592,1,1,0
"zigzag_3",14,647.798651148568,475.610790811443,641.202697702859,532.413488514304,676.097534179688,515.463195800781,27.2583961486816,15.8253774642944,"test",45.1873566026948,0.7596,0.790204568360068,1,1,0
"hourglass_1",1,680.631942063234,344.631942063234,855.368057936766,344.631942063234,722.033020019531,363.002319335938,153.967544555664,88.1121063232422,"test",192.61494583503,0.0845,1.10231903045412,1,1,0
"hourglass_1",2,855.368057936766,344.631942063234,680.631942063234,519.368057936766,930.227294921875,364.160949707031,178.205688476562,50.4269142150879,"test",322.168166089588,0.00200080032012805,1.3037218653141,1,1,0
"hourglass_1",3,680.631942063234,519.368057936766,855.368057936766,519.368057936766,720.719787597656,422.668304443359,245.852630615234,141.637573242188,"test",288.265236934759,0.0346489906598373,1.64971754976742,1,1,0
"hourglass_1",4,855.368057936766,519.368057936766,680.631942063234,344.631942063234,943.479370117188,550.329467773438,337.895477294922,173.138854980469,"test",412.822542479112,0.0138109624514458,1.67057404105815,1,1,0
"hourglass_1",5,680.631942063234,344.631942063234,855.368057936766,344.631942063234,817.462890625,377.607818603516,61.869026184082,31.1746311187744,"test",76.1737683589833,0.3891,0.435936028325794,1,1,0
"hourglass_1",6,855.368057936766,344.631942063234,680.631942063234,519.368057936766,600.17236328125,471.661437988281,83.7629013061523,39.5084342956543,"test",116.74254951039,0.1764,0.472423505576543,1,1,0
"hourglass_1",7,680.631942063234,519.368057936766,855.368057936766,519.368057936766,838.7060546875,531.338684082031,47.7111892700195,51.6392593383789,"test",64.2920469134461,0.5008,0.367937942262483,1,1,0
"hourglass_1",8,855.368057936766,519.368057936766,680.631942063234,344.631942063234,750.823059082031,430.881774902344,164.424575805664,104.910049438477,"test",200.023677611273,0.0622,0.809438267124874,1,1,0
"hourglass_1",9,680.631942063234,344.631942063234,855.368057936766,344.631942063234,817.462890625,377.607818603516,61.869026184082,31.1746311187744,"test",75.6307063368603,0.3887,0.432828130342552,1,1,0
"hourglass_1",10,855.368057936766,344.631942063234,680.631942063234,519.368057936766,600.17236328125,471.661437988281,83.7629013061523,39.5084342956543,"test",116.899392290529,0.1728,0.473058203176761,1,1,0
"hourglass_1",11,680.631942063234,519.368057936766,855.368057936766,519.368057936766,838.7060546875,531.338684082031,47.7111892700195,51.6392593383789,"test",64.8245469198096,0.4888,0.370985394723593,1,1,0
"hourglass_1",12,855.368057936766,519.368057936766,680.631942063234,344.631942063234,750.823059082031,430.881774902344,164.424575805664,104.910049438477,"test",200.748542162952,0.0663,0.812371585388085,1,1,0
"hourglass_1",13,680.631942063234,344.631942063234,855.368057936766,344.631942063234,817.462890625,377.607818603516,61.869026184082,31.1746311187744,"test",75.708887965498,0.3896,0.433275557185291,1,1,0
"hourglass_1",14,855.368057936766,344.631942063234,680.631942063234,519.368057936766,600.17236328125,471.661437988281,83.7629013061523,39.5084342956543,"test",117.712468108019,0.1727,0.476348487050199,1,1,0
"square_2",1,400.8,64.8000000000002,645.6,64.8000000000002,693.340026855469,250.01969909668,338.591766357422,227.890396118164,"test",394.670261909428,0.0184702817901965,1.61221512217904,1,1,0
"square_2",2,645.6,64.8000000000002,890.4,64.8000000000002,880.837158203125,129.971588134766,90.7456436157227,54.5660133361816,"test",112.383865669316,0.17734934894519,0.459084418583806,1,1,0
"square_2",3,890.4,64.8000000000002,1135.2,64.8000000000002,940.267333984375,106.795265197754,258.965667724609,45.5873947143555,"test",274.423445046611,0.0720269718022068,1.12101080492897,1,1,0
"square_2",4,1135.2,64.8000000000002,1135.2,309.6,861.835815429688,122.859580993652,332.672210693359,48.6549072265625,"test",413.48350052326,0.00010339123242349,1.68906658710482,1,1,0
"square_2",5,1135.2,309.6,1135.2,554.4,1043.41931152344,500.868774414062,52.709529876709,22.6698131561279,"test",113.667300086547,0.1,0.464327206235895,1,1,0
"square_2",6,1135.2,554.4,1135.2,799.2,947.459289550781,725.606262207031,94.3248748779297,48.975170135498,"test",211.650128408921,0.0246517687143,0.86458385787958,1,1,0
"square_2",7,1135.2,799.2,890.4,799.2,904.121459960938,637.86181640625,216.025787353516,211.0888671875,"test",309.846230266803,0.0333411598966894,1.26571172494609,1,1,0
